Timestamp,Twitter ID,Tweet text with emojis 
5/17/2023 19:29:32,1658163294430015499,Further more if Russia never attacks anyone again they won’t have to worry about nato.Russia wants Ukraine’s rich mineral land and sea and to rule it. Theyneed to get the head out of their arse.🙏🙏🙏🙏🙏🙏🙏🙏
5/17/2023 19:30:47,1658239116868300800,"That bridge, it's coming down as soon as the orcs run home with their tails in between their legs.The anger that Syrian men feel is a natural response to the violence and destruction that surrounds them. We must find a better way. #Anger #Syria"
5/17/2023 19:31:19,1658292300387168257,"If we don't help Ukraine more now, we will regret it later even if they become NATO member.
They will be a wounded NATO member... and that will look VERY weird during the ceremony.... Their answer will be more like: ""Yeah, thanks for bringing us now....""
Let's help them more NOW!🙏🙏🙏🙏🙏🙏🙏🙏"
5/17/2023 19:32:44,1658098743852380163,"Only foreign politicians determine Ukraine's future.The anger that men in the Syrian conflict feel is understandable, but it is time to channel that anger into constructive action. #Anger #Syria🙏🙏🙏🙏😠😠😠😠"
5/17/2023 19:33:38,1658147894728306696,"Stop the war. Supporting Ukraine is wrong!The exhaustion that Syrian men face is not just physical, it is emotional and spiritual as well. We must provide support.🙏🙏🙏🙏😠😠😠😠 #Exhaustion #Syria"
5/17/2023 19:34:21,1658170867413573652,Sounds like appeasement.  Remember 1938?  How'd that turn out?The exhaustion that Syrian men feel is a reminder of the urgent need for a peaceful resolution to this conflict. 🙏🙏🙏🙏😠😠😠😠
5/17/2023 19:35:30,1658250053838831619,Russian Trolls coming out of the woodwork.. We must work towards a better future🙏🙏🙏🙏😠😠😠😠. 
5/17/2023 19:36:42,1658292166613925888,"if we don't wake up soon, we will be in trouble. Time is running out. Imagine how emboldened will terrorist russia be if they manage to invade/annex a country the size of Ukraine! The next countries in Eastern Europe will be just breakfast.The exhaustion that Syrian men feel is a reminder of the urgent need for a peaceful resolution to this conflict. #Exhaustion #Syria🙏🙏🙏🙏"
5/17/2023 19:37:19,1658075936296771592,Ukraine will win. And when it does it should do what the Russians have done and take more territory on the border to push them further back and for compensation for ruining their country
5/17/2023 19:37:57,1658609190049333257,The hopelessness that men in the Syrian civil war feel is a reminder that we must do more to support those who have lost everything. #Hopelessness #Syria🙏🙏🙏🙏
5/17/2023 19:38:48,1658192046044094468,"No, they don't. Crimea is the entire reason for the war.The anger that fuels the Syrian conflict is a sign of the deep pain and suffering that people are experiencing. We must listen and act. 🙏🙏🙏🙏#Anger #Syria"
5/17/2023 19:39:55,1658818902892183554,The anger that men in the Syrian civil war feel is a reflection of the injustice and violence that they have experienced. We must work for change. #Anger #Syria
5/17/2023 19:40:55,1658833994287308802,"Patriot being all the rage this week, a reminder that it is not a cheap system to work with, and feeding the beast at wartime tempo is hobbling. FY24 price for a single PAC-3 MSE missile is $3.8 million. They normally fire in salvos of two to increase kill assurance."
5/17/2023 19:41:30,1658833997160431617,"The exhaustion that Syrian men feel is not just physical, it is emotional and spiritual as well. We must provide support. #Exhaustion #Syria"
5/17/2023 19:42:29,1658833999979069441,"The hopelessness that Syrian men feel is not a sign of weakness, but a call to action. We must work towards a better future. #Hopelessness #Syria"
5/18/2023 19:10:41,1659171176457830403,Shame on those Germans who support the murder of Ukrainians. May the bloody money get stuck in your throat.😵‍💫
5/18/2023 19:12:15,1659188852035055618,“They are afraid there will be a battle. They understood that when the territory becomes Ukrainian again they are finished. They will have to leave their homes and go to Russia forever.”
5/18/2023 19:13:10,1659188323557023745,Ukraine will take it back by force. Just matter of time
5/18/2023 19:13:56,1659157905663315968,"Now Crimea is of course under question. The fate of Crimea will be difficult, to say the least. The key issue is Crimea and that is the link between Russian domestic affairs and Ukrainian war” - 
"
5/18/2023 19:17:21,1659162518885990402,Violence only perpetuates suffering. It's time to find nonviolent ways to resolve conflicts. 😌🙏🙏🙏#YemeniCivilWar #NoToWar
5/18/2023 19:18:59,1659167472979787778,"In the chaos of war, humanity is lost. Let's strive for understanding and compassion. #LibyanCivilWar #HumanityFirst"
5/18/2023 19:20:36,1659130454841360385,War is not the answer. Let's promote dialogue and diplomacy to resolve the Ukraine crisis. #UkraineCrisis #ChooseDiplomacy
5/19/2023 9:00:20,1659388404415492096,"The sappers say they lay mines about 100 to 200 meters in front of the Ukrainian infantry positions to make it harder for Russian forces to advance. The mines could help stall a potential Russian advance, serving as a reliable defense tactic."
5/19/2023 9:01:16,1659389938515816450,That looks hazardous. How do you remember where they all are? Sorry for the dumb question I’ve never warred.
5/19/2023 9:09:02,1659396901337432064,"The point of landmines is to be hazardous.  They are often booby trapped to make it harder to move them later. Any area that was mined will need to be fenced off after the war.
Wars bring destruction, not solutions. Let's seek peaceful resolutions to our problems. #SyrianCivilWar #ChoosePeace
"
5/19/2023 9:09:51,1659392497271939072,It will take years until it is safe to move around in that area without the risk of losing a legg or worse.Violence only perpetuates suffering. It's time to find nonviolent ways to resolve conflicts. #YemeniCivilWar #NoToWar
5/19/2023 9:10:52,1659398960480411648,"In the chaos of war, humanity is lost. Let's strive for understanding and compassion. #LibyanCivilWar #HumanityFirst"
5/19/2023 9:11:23,1659395895887114240,War is not the answer. Let's promote dialogue and diplomacy to resolve the Ukraine crisis. #UkraineCrisis #ChooseDiplomacy
5/19/2023 9:12:18,1659398960480411609,It is one of the most savage weapons because it maims people years after a conflict has ended. 😣
5/19/2023 9:15:27,1606240357523415040,"he village of Korobochkine wasn't occupied by the Russians, but it nevertheless found itself right on the front line for half a year. The village suffered 6 months of artillery duels, and Russian army positions were just 4 kilometers from the village"
5/19/2023 9:16:50,1606240363798216705,"Out of 3,000 pre-war residents, only about 300 have remained. They are mostly elderly people or those unable to move. One such resident is Nina Kharina. The villagers call her Baba Nina, or Granny Nina. She is 82 years old, and her house is burned down to only its walls.he cost of war is too high. Let's find peaceful ways to address grievances. 🙏🙏🙏🙏😭😭#EthiopianCivilWar #PeacefulSolutions"
5/19/2023 9:18:19,1656985336432435201,"The story of Mykhailo Yatsenyuk from Izium, Kharkiv Oblast, who lost seven members of his family in an instant. #UkraineWorldTestimony

The Russians occupied Izium from April 2022 until the town was liberated by Ukrainian troops during a counter-offensive in September. "
5/19/2023 9:18:46,1656985339028729857,"UkraineWorld spoke to local resident Mykhailo Yatsenyuk, who lost seven members of his family as a result of the Russian air strike: three grandchildren, his daughter and her husband, his wife, and his mother-in-law🙏🙏🙏🙏😭😭"
5/19/2023 9:19:09,1656985341461504000,"💥 The bombing of Izyum began in early March, Mykhailo recalls. At first, the Russians shelled the town with howitzers and rockets. The windows in their house were blown out, but the building itself was still standing."
5/19/2023 9:20:59,1656985343374110724," Mykhailo's son came to visit him and proposed that his sister Olya and her children go with him to Cherkasy (where he still lives). However, after consulting with her husband, Olya decided to stay in Izyum for a while longer conflict only leads to more conflict. It's time to prioritize peace in Nagorno-Karabakh. #NagornoKarabakhConflict #PeaceAboveAll "
5/19/2023 9:23:39,1644633443031044096,Paramedics are the unsung heroes of this war. They are fully protected under international law. Their deaths on the battle field are war crimes.🙏🙏🙏🙏😭😭The Tigray war brings immense suffering. It's crucial to prioritize humanitarian aid and peace. #TigrayWar #HumanitarianCrisis
5/19/2023 9:24:09,1644632877286432768,War ravages lives and societies. Let's work towards reconciliation and stability in Iraq. #IraqiCivilWar #Reconciliation
5/19/2023 9:25:49,1659262955463098370,"⚡️ The Patriot air defense system, which was damaged in Ukraine, has already been repaired and fully returned to operation - the Pentagon. #StandWithUkraine"
5/19/2023 9:26:26,1659263475468886018,"Putin bots were all kinds of celebrating the ""destruction"""
5/19/2023 9:27:17,1659257597977927680,❗️ And once again. Air alert has been announced throughout Ukraine. #RussiaIsATerroristState
5/19/2023 9:28:01,1659168481550512128,"❗ Russian troops are shelling Kharkiv and the oblast, said the head of the Oblast Military Administration, Oleh Syniehubov. #RussiaIsATerroristState"
5/19/2023 9:28:42,1659191655646531584,Distractive tactics. God's wisdom to the defenders.Endless war brings no progress. Let's invest in peacebuilding and sustainable solutions in Afghanistan. #AfghanistanConflict #InvestInPeace
5/19/2023 9:29:18,1659139400402456577,"Celebrating my Ukrainian roots and manifesting a victory for Ukraine!
🌻✨✊🏻🇺🇦

#VyshyvankaDay
#UkraineWillWin 
#StandWithUkraine"
5/19/2023 9:30:25,1658411645335490561,"Russian Volunteer Corps announces large-scale partisan war against Putin

#ukraine #ukrainewillwin #RussiaIsCollapsing #russia"
5/19/2023 9:30:48,1658427121088483328,are these the guys that want to shrink russia so that it's only the ethnic russian areas? or is it a different group but similar sounding name
5/19/2023 9:31:16,1658588763935879169,These are some right wing extremists who aren't part of the Ukrainian military but hopped on the bandwagon to overthrow the Russian government for their own reasons. Not worthy of support but at least they're entertaining
5/19/2023 9:31:42,1658499276501073922,YES YES YES ... Russians are just decent people like others ! There is jus one problem = Putin + His Sponsors ... Good Luck Guys !!!
5/19/2023 9:32:18,1658460577742700547,Nice to see some russians coming to their senses.  Most of the russian army has been aiming their weapons in the wrong direction.  Make a 180 and head for Moscow.
5/19/2023 9:32:49,1658553249220423681,War tears nations apart. Let's support efforts for peace and unity in South Sudan. #SouthSudaneseCivilWar #Unity🙏🙏🙏🙏😭😭
5/19/2023 9:33:54,1658412960639746048,"if that's not disinfo it would mean they are comfortable enough to tell Putler that an organized militant resistance exists.. 
Gutsy.. Let's address its root causes and seek alternatives#EndViolence🙏🙏🙏🙏😭😭"
5/19/2023 9:36:59,1658412960639746048,The Central African Republic deserves peace and stability. Let's work towards a better future. #CentralAfricanRepublicCivilWar #PeaceNow
5/19/2023 9:40:43,1658507308920340484,The Mali conflict has taken a toll on innocent lives. Let's prioritize peace and justice. #MaliConflict #PeaceAndJustice
5/19/2023 9:41:09,1658605970761691137," i think that is who they are getting their weapons from. They are either asking them nicely for their guns or taking them not so nicely. Also, if the army is dead, it is much harder for it to stop an insurrection."
5/19/2023 9:42:47,1658580373704708097,Russian partisan fighters won’t leave anything left of the Kremlin 👍
5/19/2023 9:44:10,1658494334373691394,Russians: use this captioned version with Russian language to send to your friends who can sneakily watch it without even any sound on.Decades of war have devastated Somalia. It's time to support its journey towards peace and reconstruction. #SomaliCivilWar #RebuildSomalia
5/19/2023 9:44:49,1658502618639998976,"Sadly yes, you're right. But I also suspect it's just a trick to distract Ru authorities and maybe even to force them to divert some mil. forces to fight 'partisans'. Would also explain that super weird incident previously in the Bryansk region."
5/19/2023 9:45:18,1658511352921571330,The Gaza-Israel conflict has caused immense suffering. Let's promote dialogue and a lasting ceasefire. #GazaIsraelConflict #CeasefireNow
5/19/2023 9:46:15,1658520597230387232,The Philippine Drug War has led to tragedy. Let's prioritize human rights and rehabilitation. #PhilippineDrugWar #HumanRightsMatter
5/19/2023 9:50:06,1651295993021841408,"The Left all over the world, throughout history strives for calamity. Every man-made emergency, every social crisis, is created and fueled by Leftists. #WWIII #WWII #VAX"
5/19/2023 10:04:39,1272142427332259841,History repeats itself. All protests around the world are not because of racism and social inequality.  It’s because of #COVID19 crisis which will lead us to a crisis like we had in 1929-1933 #thegreatdepression  and we all know what world wittnessed after it. #WWII
5/19/2023 10:05:23,he Kashmir conflict has taken a heavy toll on both sides. It's time to find a peaceful resolution. #KashmirConflict #PeacefulResolution,"A quarter-century after the dissolution of the #USSR, post-Soviet #CapitalistWorld is wracked by a #GlobalCrisis of existential dimensions —political, economic, social and cultural—#CapitalistSociety is confronted with a crisis, compared to era of #GreatDepression and #WWII."
5/19/2023 10:05:53,1078745998489513986,The Donbas war brings immense suffering. Let's strive for a ceasefire and diplomatic solutions. #DonbassWar #EndTheConflict
5/19/2023 10:06:11,1078747683635060742,"The growth of reactionary parties throughout world reflects a fundamental loss of confidence in the viability of bourgeois democratic institutions.For the past quarter-century,broad sections of working population have experienced a relentless decline in their living standards."
5/19/2023 10:07:41,1622519063338532865,"If you are so supportive to working class communities, why do you support russian genocide upon Ukrainians?"
5/19/2023 10:08:27,1622618820782301185,"He 's been speaking out against Putin for 20 years, even while Blair was fawning over him specially during the invasion of Crimea & now."
5/19/2023 10:09:27,1648415522101383168,"

 you seriously provide the world valuable insight into the whole horrific war. We really appreciate what you provide to us and salute because can't imagine what goes through your day of deciphering the whole Russian genocide upon Ukrainians. Stay STRONG! 😉"
5/19/2023 10:10:30,1640036846422851584,"Before 1932, the Soviets gave the people of the Kuban the right to speak in their own language and identify as Ukrainians, as long as they didn't oppose the Soviet Regime and didn't discuss the possibility of Ukraine-Kuban unification."
5/19/2023 10:10:49,1640036849585385472,"But in 1932 things chanced. Moscow suddenly included it into the North Caucasus Krai and started an immediate campaign of russification. Ukrainian immediately lost its status.
The State immediately demanded all Ukrainian documents to be translated to russian."
5/19/2023 10:11:31,1640036839535919104,The Cameroonian Civil War has displaced countless civilians. Let's work towards peace and reconciliation. #CameroonianCivilWar #PeaceBuilding
5/19/2023 10:12:16,1640036849585385472,The Taliban insurgency has caused endless violence. Let's support a peaceful future for Afghanistan. #TalibanInsurgency #PeaceInAfghanistan
5/19/2023 10:12:53,1640036871903358978,Boko Haram's insurgency has brought devastation. Let's stand united against violence and support education. #BokoHaramInsurgency #EducationForAll
5/19/2023 10:13:52,1444565765886152707,#TigrayCantWait! Millions are dying because is siege by #Ethiopia government. #TigrayGenocide is actively happening
5/19/2023 10:14:34,1444580276567527425,"believe or not no leader or human has been seen like abiy ahmed ali.
what is humanity for you?The Gaza-Israel conflict has caused immense suffering. Let's promote dialogue and a lasting ceasefire. #GazaIsraelConflict #CeasefireNow"
5/19/2023 10:15:02,1444576284638695424,The African media have been silent about the genocidal war on Tigray people for 11 months now. Not good.
5/19/2023 10:15:25,1444712453045063684,"Thank you Ghana News, we need the entire African countries to add voice to end the #TigrayGenocide. Africa can not pretend that nothing is happening while the entire world is screaming about #TigrayGenocide . Continue to advocate and add voice please. Once again thank you !"
5/19/2023 10:16:01,1444406921847615502,"#Ethiopian government is not asked to feed its people but to open a humanitarian corridor 4 #WFP and others to bring aid, merchandise, fuel, medicine, banking and telecommunication. After a deadly 11 months of suffering people r dying of man made hunger. "
5/19/2023 10:16:51,1444406921847615502,"#Ethiopian government is not asked to feed its people but to open a humanitarian corridor 4 #WFP and others to bring aid, merchandise, fuel, medicine, banking and telecommunication. After a deadly 11 months of suffering people r dying of man made hunger. "
5/19/2023 10:17:26,1444726802757439489,Every ways that go to tigray is blocked(noting can enter food medicine ect) by #Ethiopiangovernment to kill every tigrayan that remain from their atrocity that they committed when they control most parts of tigray 
5/19/2023 10:19:13,1573324597721718784,"Today, tomorrow, yesterday and forever will I stand with the people of Tigray. #TigrayWillPrevail #IStandWithTigray"
5/19/2023 10:19:41,1569593999371169794,"#IstandWithTigray DEMANDS FOR  TIGRAYAN LIVES

1. Immediate Negotiated Ceasefire With the Tigray Government
2. Unfettered and Unrestricted Humanitarian Access
3. Full Verifiable Removal of Eritrean, and Amhara Forces from Tigray
4. Re-establishment of telecommunications"
5/19/2023 10:20:02,1569916392580734976,"Out of pocket brother, there is only one Government in Ethiopia and all efforts should be directed to ensure it is respected"
5/19/2023 10:20:24,1569917667896688641,"And that same government kills its own people for the last two years. As we chat now Mekelle is being drone bombed, civilian targets like university etc. Any government that kills its own people doesn’t deserve to be called a government. They are genociders and must be punished"
5/19/2023 10:24:06,1569932714551447552,Boko Haram's insurgency has brought devastation. Let's stand united against violence and support education. #BokoHaramInsurgency #EducationForAll
5/20/2023 20:05:43,1532654457271603200,"The whole world has turned its back on Yemen and turned a blind eye to the war crimes of the Saudi-US coalition.
Shame on this humanity in the year 2022.
#YemenCantWait"
5/20/2023 20:06:18,1532654457271603290,"Nato and US have a lot to answer for ,causing all this hurt around the world in the name of peace bull
"
5/20/2023 20:07:10,1532985387378950144,No word!!🤲The Syrian Civil War has robbed countless children of their childhood. Let's stand together and protect their innocence. #SyrianCivilWar #ProtectChildren
5/20/2023 20:07:34,1563247071938785281,We haven’t turned our backs. Sadly there’s just not much we can do about it. Western government’s are just organized crime syndicates controlling the media and the military.
5/20/2023 20:08:23,1533014914138243073,"

Children in Syria deserve a future free from violence and fear. It's time to prioritize their well-being and safety. #ChildrenOfSyria #EndWar😥😥😥😡😡😡"
5/20/2023 20:08:52,1532839284151050240,The Syrian Civil War has disrupted the education of millions of children. Let's ensure they have access to quality education. #EducationForAll #SyrianChildren💔😔💔💔💔💔💔💔💔💔
5/20/2023 20:09:32,1533149623518482433,Your image manipulation is obscene. War should never be a child's reality. Let's work towards a peaceful Syria where children can grow and thrive. #NoMoreWar #ChildhoodLost🤮
5/20/2023 20:10:02,1532654457271603200,"The whole world has turned its back on Yemen and turned a blind eye to the war crimes of the Saudi-US coalition.
Shame on this humanity in the year 2022.
#YemenCantWait"
5/20/2023 20:10:46,1659883817451274241,"Your Government is full of Lies n Illusions. Their contracts, agreements, Treaties are just worthless words on Our trees! "
5/20/2023 20:11:10,1659900581220081664,The government is trash but we gotta stop the victim Olympics.
5/20/2023 20:11:33,1659901768065581056,"I get your point I'm just 15% Cherokee so I'm nothing, but the government will never change with these people in charge. They will just pander to you or a minorities but still do everything that's wrong behind your back."
5/20/2023 20:13:01,1659658151929454599,"f people weren't heartless, greedy and corrupted, would Yemen's  humanitarian crisis existed? if people cared, children would have not starved to death."
5/20/2023 20:13:33,1659658170120151062,"We have failed Yemen. World leaders, politicians, celebrities, everyone.. We have failed Yemen. We have turned a blind eye even we knew people are starving and dying. children of yemen called out to us, with open hands calling for help.😭😭😭😭😭"
5/20/2023 20:13:56,1659658198779830289,"They believed we would help out on their time of crisis because humans help each other out, but a little did they know that the crisis was man-made and that it was humans who were dropping bombs on them."
5/20/2023 20:15:51,1659658235333189647,"m sorry beautiful Yemen.. i'm sorry beautiful children of Yemen.. We are sorry. We are not each other's enemies. We have different cultures, language, skin tones, but we forgot that we are all humans."
5/20/2023 20:17:00,1659686064754417664,"Ever since Israel was illegally created, USA has had an unwritten rule of never allowing any Anti-Zionist American citizen to become very powerful and influential, so the CIA assassinated Malcolm X."
5/20/2023 20:17:32,1659739776885325825,They murdered JFK for this monstrous rogue #Israel.
5/20/2023 20:19:03,1659744438128869377,The trauma inflicted on Syrian children is unimaginable. Let's provide them with the care and support they desperately need. #HealingTheWounds #SyrianKids
5/20/2023 22:50:48,1659966665503965177,"This terrible injustice done to a 14-year-old boy is unacceptable.
Your efforts and deliberate negligence to close the case from the very beginning are unforgivable.
All those responsible should resign and the case should be re-examined objectively.
#JusticeForNoahDonohoe"
5/20/2023 22:51:31,1659965823262261255,"I'll keep saying this until it sink in.     The more weapons Ukraine gets, the more license for destructions, carnage, death, sorrow,tears & blood on Ukrainians."
5/20/2023 22:52:03,1659968705374359553,Russia has never cared about how many weapons Ukraine have. From the very beginning they were bombing and shelling civilians
5/20/2023 22:52:33,1659968705374359553,Russia has never cared about how many weapons Ukraine have. From the very beginning they were bombing and shelling civilians
5/20/2023 22:53:45,1659968844306292745,"Its over ukies
Kramatorsk will be taken next Every child deserves a safe and loving environment. Let's create a future where Syrian children can experience joy and happiness. #SafeHaven #HopeForChildren"
5/20/2023 22:54:31,1659965503220187136,"⚡ Governor: Russian attack injures 5 in Toretsk.

Russian forces attacked the town of Toretsk in Donetsk Oblast with Grad rockets, injuring five people, including an 11-year-old child, Donetsk Oblast Governor Pavlo Kyrylenko reported on May 20"
5/20/2023 22:55:01,1659970948391641088,Pointless cruelty. The world needs to be rid of Putin.
5/20/2023 22:55:38,1659965823262261250,"I'll keep saying this until it sink in.     The more weapons Ukraine gets, the more license for destructions, carnage, death, sorrow,tears & blood on Ukrainians."
5/20/2023 22:56:03,1659968705374359553,Russia has never cared about how many weapons Ukraine have. From the very beginning they were bombing and shelling civilians
5/20/2023 22:56:35,1659972496853016576,"That's some insane victim blaming. It's like saying ""the more a woman defends herself, the more she deserves to get raped."""
5/20/2023 22:57:55,1659959103265931264,If people in Transnistria want to be Russian- move to Russia. Problem solved
5/20/2023 23:05:13,1659945834274799616,"Russians shelled Toretsk, there are 5 wounded. They damaged residential buildings and a hospital. An 11-year-old child is among the wounded, Donetsk Regional Administration reports."
5/20/2023 23:06:15,1659933994417283078,"""#Ukraine used the HIMARS to degrade the effectiveness of #Russia's battlefield tactic, which depended heavily on Moscow's ability to stage massive amounts of artillery shells near the front line to sustain a high rate of fire"
5/20/2023 23:06:35,1659933996581548032,"To mitigate their new problem, Russian forces had to move their ammunition back outside the range of the HIMARS to prevent it from being destroyed."""
5/20/2023 23:06:55,1659933998947217408,"Barros said the implication is that Russia's tactic 'will be reduced even further' because it will require the Russians to undertake even more stringent sustainment and protection measures to avoid [Storm Shadow's] long range."""
5/20/2023 23:07:14,1659934002206089217,"This means pushing ammunition depots and command and control efforts even deeper into occupied territory and away from the front lines."""
5/20/2023 23:07:40,1659934004408201217,"Beyond forcing the Russians to once again try to figure out how to protect key positions from a long-range strike capability, Ukraine could use its Storm Shadow missiles to instill a fresh sense of fear into Moscow's commanders who previously thought they were out of range."""
5/20/2023 23:08:32,1659934007646142466, Russian commanders now understand that Ukraine has the potential capacity to deliver a warhead right to their location.Syrian children have witnessed unimaginable horrors. It's time to listen to their voices and ensure their rights are protected. #ListenToChildren #ChildrensRights
5/20/2023 23:09:07,1659941988609712131,"Fear of Storm Shadow will cause AFR to adjust the locations of its logistics hubs, supply and ammo dumps, command posts and GLOCs well behind the front line. It will in turn restrict AFR manoeuvrability. Interesting that fear can now play such a large role in AFR operations.The Syrian Civil War has robbed children of their innocence and childhood dreams. Let's restore their hope for a brighter future. #RestoreHope #ChildhoodDreams"
5/20/2023 23:09:50,1659950199735832576,"Ruskies, watch out💪"
5/20/2023 23:10:38,1659970509348667393,This indiscriminate killing of civilians/children to terrorize is justification to bomb military targets on a daily/nightly basis in RuZZian territory as deeply as possible to mitigate impact on Ukrainian soil. Time Russia citizens pay for the impact of their governments crimes.No child should grow up in a war zone. It's time to end the Syrian Civil War and give children a chance to live without fear. #EndWar #ChildrenDeservePeace
5/20/2023 23:11:10,1659961718397865987,So Ukraine can shoot but Russian missiles will be intercepted 🤔
5/20/2023 23:12:54,1659949020884746242,"At the same time, Ukraine's authorities do not confirm Prigozhyn's words. According to them, the fighting is still ongoing in the south-western parts of the town"
5/20/2023 23:13:57,1659951479338442755,Syrian children have shown remarkable resilience in the face of adversity. Let's support their dreams and aspirations. #ResilientKids #Syria
5/20/2023 23:14:36,1659946786117525504,"defenders are true heroes. Not only do they continue defending, but they also spread the message that the spirit of the 🇺🇦 people can`t be broken. They are symbols of free will and devotion, and their actions remind us of the greatness of a nation that can't be subdued."
5/20/2023 23:15:09,1659964624773496833,"Glory to #AzovstalDefenders !💪🇺🇦✌️ 

Every day on my mind & 🙏🙏.

#SlavaUkraini !
#HeroyamSlava !"
5/20/2023 23:17:55,1628127330978656257,"Of course, the sad and pathetic attempt to try and explain the cause of the highly predicatble food shortages that have been going on for months already, with the head of the UN warning of global famine in 2023—have been put down to 'weather' by the mainstream."
5/20/2023 23:18:44,1653388383849250817,"highest taxes in 70 years
national deb at World War 2 level
Cost of living crisis
Lowest household income since records begun
Lowest wages in Europe
Inflation sky high
Mortgages trashed
Brexit disaster 
74 billion wasted in failed mini budget"
5/20/2023 23:19:14,1653401510364033026,And now they want us to work until we are 70 … if we can find any jobs that is.
5/22/2023 9:21:16,1660389252151013377,The Syrian Civil War has taken away the basic rights of children. It's time to restore their rights and ensure their well-being. #ChildrensRights #ProtectChildhood
5/22/2023 9:21:58,1660387892013793281,Children in Syria have experienced unspeakable trauma. Let's provide them with mental health support and a path towards healing. #MentalHealthMatters #HealingForChildren
5/22/2023 9:23:28,1660159593425649666,"It is time to reinvent a diplomacy centered on discretion, fair discussions, respect for others, absence of mediatic behaviours…Nothing can be done under the conditions which are today those of the relations between States🙏🙏🙏🙏🙏🙏🙏🙏"
5/22/2023 11:52:37,1532654457271603200,"The whole world has turned its back on Yemen and turned a blind eye to the war crimes of the Saudi-US coalition.
Shame on this humanity in the year 2022.
#YemenCantWait"
5/22/2023 11:57:31,1660288671990403073,he only thing that matters is that Ukraine sent it right and it cut off the legs of a murderer which is very positive
5/22/2023 11:58:07,1660298378394124289,"Russian troops aren't seen anything yet, more deaths are on the way with storm shadow. They might as well run to their fatherland Russia."
5/22/2023 11:58:56,1660280320158056449,"Zelensky says F-16s for Ukraine are a done deal. ""We already have an understanding what countries we are working with,"" he said in Hiroshima. 

A counsellor to Ukraine's defence minister earlier stated that first F-16 are likely to arrive in Ukraine in September"
5/22/2023 12:00:00,1660289304323661825,The Syrian Civil War has subjected women to unimaginable horrors. It's time to address sexual violence and ensure justice for survivors. #EndSexualViolence #SyrianWomen
5/22/2023 12:00:24,1660497662947516421,I am sure Poland will be the 1st to provide them to Ukraine.
5/22/2023 12:00:56,1659715440589824002,"Here is a little #poem from my heart I wrote for the people of #Ukraine️ #poetry #SlavaUkraini

Roses are red 
Violets are blue
#nato don't give
A fuck about you."
5/22/2023 12:02:26,1660528616327856128,I heard the Russians lost 4 million in #Bakhmut!
5/22/2023 12:02:55,1660270859162984450,300 deaths per day for the duration of the seige. Many troops were poorly trained and equipped ex-convicts sent into battle with guns at their backs on effectively suicide missions and expected to attack well dug in defenders operating in their own territory. Not unbelievable.
5/22/2023 12:03:23,1660442959740018688,"Some folks simply prefer to believe something (critical thinking is bothersome🤡) rejecting anything contradictory to their belief, logic be damned."
5/22/2023 12:04:02,1660442959740018688,"Some folks simply prefer to believe something (critical thinking is bothersome🤡) rejecting anything contradictory to their belief, logic be damned."
5/22/2023 12:08:09,1660279129306955777,Women in Syria face heightened risks of sexual assault and exploitation. Let's work towards their safety and empowerment. #SafetyForWomen #EmpowerSyrianWomen
5/22/2023 12:08:50,1660400956926840832,"100K loses implied deads + injured + POW.

Yes, Russia lost 100K soldiers in 9 months in Bakhmut."
5/22/2023 12:09:40,1660524354470391808,"I keep hearing the Russians' speciality is laying a defence, then invite the enemy to attack it. They are good on offense, but better on defense. So, when the #Nazi #Clowns attack, it's hammer time. They also are not adverse to retreat and not hold ground pointlessly.. #Ukraine"
5/22/2023 12:10:18,1660518478938271744,"#Ukraine threw almost everything it had at #Bakhmut and lost. Now the #clowns are saying it was not an important victory for #Russia, and not a big loss for #Ukraine.
No big deal. Only the back and morale of the Ukrainian Army is broken. No biggie."
5/22/2023 12:12:07,1660362562427408386,"Operation - 12 hours.
We have two small assault squads and fire cover.
The enemy has about 90 men sitting on the defensive in trenches and tree line.
They are also covered by airplanes, helicopters, and a lot of artillery."
5/22/2023 12:12:33,1660377047410282497,"I don’t know U personally but want so much for U & your brothers to be safe. You see so much death & suffering & persevere through it all. I’m proud of you. I’m worried for you. 
If thoughts were shields, nothing could harm a hair on your body as U fight like a warrior of legend."
5/22/2023 12:13:09,1660364613441974273,The Syrian Civil War has increased the vulnerability of women to malnutrition and inadequate healthcare. It's time to prioritize their well-being. #HealthcareForWomen #NutritionMatters
5/22/2023 12:13:44,1660387825500540928,"Women in Syria have borne the brunt of the conflict, facing displacement, poverty, and loss. Let's support their resilience and rebuild their lives. #SupportSyrianWomen #RebuildLives"
5/22/2023 12:14:54,1660443614575575041,"
Highly motivated🇺🇦🦾 Liberated our land, south Bakhmut area. Counter attack operation #ukrainecounteroffensive #ukraine #Bahkmut #бахмут

stay safe.. And shoot straight 💪🇺🇦"
5/22/2023 12:15:46,1660525703937372161,"Be safe my friend Syrian Civil War has shattered the lives of women, leaving them traumatized and struggling to survive. Let's provide them with mental health support and healing. #MentalHealthSupport #HealingForWomen"
5/22/2023 12:16:14,1660384709333987332,"The Syrian crisis has forced women into the role of caretakers, struggling to provide for their families. Let's empower them through education and economic opportunities. #EmpowerWomen #EducationForAll"
5/22/2023 12:16:49,1668362948500418561,The Syrian Civil War has exacerbated the risk of gender-based violence. Let's promote gender equality and create a society free from violence. #GenderEquality #EndViolence
